The World According to Garp	4	24	As a matter of practicality and kindness in making his passing as comfortable as possible and reducing his agitation, she manually gratifies him several times.
The World According to Garp	5	24	Unconstrained by convention and driven by practicality and her desire for a child, Jenny rapes Technical Sergeant Garp, and uses his semen to impregnate herself and names the resulting son "T".
The World According to Garp	6	24	(a name derived from "Technical Sergeant", but consisting of just initials).
The World According to Garp	7	24	Jenny raises young Garp alone, taking a position at the all-boys Steering School in New England.
The World According to Garp	8	24	Garp grows up, becoming interested in sex, wrestling, and writing fiction&mdash;three topics in which his mother has little interest.
The World According to Garp	9	24	After his graduation in 1961, his mother takes him to Vienna, where he writes his first novella.
The World According to Garp	10	24	At the same time, his mother begins writing her autobiography, A Sexual Suspect.
The World According to Garp	11	24	After Jenny and Garp return to Steering, Garp marries Helen, the wrestling coach's daughter, and begins his family—he a struggling writer, she a teacher of English.
The World According to Garp	12	24	The publication of A Sexual Suspect makes his mother famous.
The World According to Garp	13	24	She becomes a feminist icon, as feminists view her book as a manifesto of a woman who does not care to bind herself to a man, and who chooses to raise a child on her own.
The World According to Garp	14	24	She nurtures and supports women traumatized by men, among them the Ellen Jamesians, a group of women named after an eleven-year-old girl whose tongue was cut off by her rapists to silence her.
The World According to Garp	15	24	The members of the group cut off their own tongues in support of the girl.
The World According to Garp	16	24	Garp becomes a devoted parent, wrestling with anxiety for the safety of his children and a desire to keep them safe from the dangers of the world.
The World According to Garp	17	24	He and his family inevitably experience dark and violent events through which the characters change and grow.
The World According to Garp	18	24	Garp learns (often painfully) from the women in his life (including transsexual ex-football player Roberta Muldoon), who are struggling to become more tolerant in the face of intolerance.
The World According to Garp	19	24	The story contains a great deal of (in the words of Garp's fictional teacher) "lunacy and sorrow", and the sometimes ridiculous chains of events the characters experience still resonate with painful truth.
The World According to Garp	20	24	The novel contains several framed narratives: Garp's first novella, The Pension Grillparzer; "Vigilance", a short story; and the first chapter of his novel, The World According to Bensenhaver.
The World According to Garp	21	24	The book also contains some motifs that appear in almost all John Irving novels: bears, New England, Vienna, wrestling, people who are uninterested in having sex, and a complex Dickensian plot that spans the protagonist's whole life.
The World According to Garp	22	24	Adultery (another common Irving motif) also plays a large part, culminating in one of the novel's most harrowing and memorable scenes.
The World According to Garp	23	24	Another familiar Irving trope, castration anxiety, is present, most obviously in the fate of one character, Michael Milton.
It Happened One Night	0	19	Spoiled heiress Ellen "Ellie" Andrews has eloped with pilot and fortune-hunter "King" Westley against the wishes of her extremely wealthy father, Alexander.
It Happened One Night	1	19	Alexander wants to have the marriage annulled because he knows that Westley is really only interested in her money.
It Happened One Night	2	19	Jumping ship in Florida, she runs away boarding a bus to New York City to reunite with her new spouse.
It Happened One Night	3	19	She meets fellow bus passenger Peter Warne, a freshly out-of-work newspaper reporter.
It Happened One Night	4	19	Soon Warne recognizes her and gives her a choice: If she will give him an exclusive on her story, he will help her reunite with Westley.
It Happened One Night	5	19	If not, he will tell her father where she is.
It Happened One Night	6	19	Ellie agrees to the first choice.
It Happened One Night	7	19	As they go through several adventures together, Ellie loses her initial disdain for him and begins to fall in love.
It Happened One Night	8	19	When they have to hitchhike, Peter fails to draw attention until Ellie displays a shapely leg to Danker, the next driver.
It Happened One Night	9	19	When they stop en route, Danker tries to steal their luggage, but Peter seizes his car.
It Happened One Night	10	19	Nearing the end of their journey, Ellie confesses her love to Peter.
It Happened One Night	11	19	When the owners of the motel in which they are staying notice that Peter's car is gone, they expel Ellie.
It Happened One Night	12	19	Believing Peter has deserted her, Ellie telephones her father, who agrees to let her marry Westley.
It Happened One Night	13	19	Meanwhile, Peter has obtained money from his editor to marry Ellie, but misses her on the road.
It Happened One Night	14	19	Although Ellie has no desire to be with Westley, she believes Peter has betrayed her for the reward money, and agrees to have a second, formal wedding to Westley.
It Happened One Night	15	19	On her wedding day, she finally reveals the whole story.
It Happened One Night	16	19	When Peter comes to Ellie's home, mr Andrews offers him the reward money, but Peter insists on being paid only his expenses: a paltry $3960.
It Happened One Night	17	19	When Ellie's father presses him for an explanation of his odd behavior, Peter admits he loves Ellie, and storms out.
It Happened One Night	18	19	Westley arrives for his wedding via autogyro but at the wedding ceremony, mr Andrews reveals Peter's refusal of the reward money to Ellie, sends her to Peter, and pays Westley off.
Coming to America	0	22	Akeem Joffer, the heir to the throne of Zamunda (a fictional African kingdom), lives a pampered lifestyle with every daily task performed by servants.
Coming to America	1	22	Akeem has become fed up with this and wishes to do more for himself.
Coming to America	2	22	The final straw comes when his parents, King Jaffe and Queen Aeoleon, present him with an arranged bride-to-be named Imani Izzi, whom he has never met and who has been trained to obey Akeem's every command.
Coming to America	3	22	Akeem concocts a plan to travel to the United States to find an intelligent, independent-minded woman he can both love and respect, and who will love Akeem for who he is and not for his wealth and social status as a prince.
Coming to America	4	22	Akeem and his best friend/personal aide, Semmi, flip a coin to decide between going to either Los Angeles or New York City, and end up going to New York City.
Coming to America	5	22	They end up in the borough of Queens and rent a run-down apartment in the neighborhood of Long Island City, passing themselves off as poor foreign students.
Coming to America	6	22	They begin working at a local fast food restaurant called McDowell's—an obvious ripoff of McDonald's—owned by widower Cleo McDowell and his two daughters, Lisa and Patrice.
Coming to America	7	22	Akeem soon falls in love with Lisa, who possesses all the qualities that the prince is looking for in a woman, as first seen by Akeem at a rally where she makes a strong plea to renovate a playground.
Coming to America	8	22	The rest of the film centers on Akeem's attempts to win Lisa's hand in marriage, which is complicated by Lisa's lazy and obnoxious boyfriend, Darryl Jenks (Eriq La Salle), whose father owns "Soul Glo" (a Jheri curl–like hairstyling aid).
Coming to America	9	22	Lisa eventually breaks up with Darryl after he announces their engagement (without Lisa having given her consent) to their families, and starts dating Akeem.
Coming to America	10	22	Although Akeem thrives on hard work and learning how commoners live, Semmi is not comfortable with living the life of a poor man.
Coming to America	11	22	When Akeem randomly donates their travel money to the homeless Randolph and Mortimer Duke (characters in the previous Eddie Murphy film Trading Places), Semmi transmits a plea to the King of Zamunda for financial help.
